id,user,game,rating
12665,2259650,Super Meat Boy,1.0
12666,2259650,Descent Underground,1.0
12667,2259650,Fallout 3,1.0
12668,2259650,Tales from Space Mutant Blobs Attack,1.0
12669,2259650,Star Wars Dark Forces,1.0
12670,2259650,Painkiller Redemption,1.0
12671,2259650,Droplitz,1.0
12672,2259650,F.E.A.R.,1.0
12673,2259650,Metro Last Light,1.0
12674,2259650,PAYDAY 2,1.0
12675,2259650,Hotline Miami,1.0
12676,2259650,From Dust,1.0
12677,2259650,Bookworm Adventures Deluxe,1.0
12678,2259650,Resident Evil 5 / Biohazard 5,1.0
12679,2259650,Total Annihilation,1.0
12680,2259650,Cogs,1.0
12681,2259650,Guacamelee! Gold Edition,1.0
12682,2259650,Final DOOM,1.0
12683,2259650,Star Wars Jedi Knight Jedi Academy,1.0
12684,2259650,Sid Meier's Civilization IV Colonization,1.0
12685,2259650,Call of Duty Black Ops II - Zombies,1.0
12686,2259650,Ghostbusters The Video Game,1.0
12687,2259650,Sonic & All-Stars Racing Transformed,1.0
12688,2259650,Half-Life,1.0
12689,2259650,Red Faction Armageddon,1.0
12690,2259650,Alien Shooter Vengeance,1.0
12691,2259650,Next Car Game Wreckfest,1.0
12692,2259650,DOOM II Hell on Earth,1.0
12693,2259650,Dark Souls Prepare to Die Edition,1.0
12694,2259650,Mirror's Edge,1.0
12695,2259650,Red Faction,1.0
12696,2259650,Dust An Elysian Tail,1.0
12697,2259650,Natural Selection 2,1.0
12698,2259650,The Binding of Isaac,1.0
12699,2259650,Trials 2 Second Edition,1.0
12700,2259650,Call of Duty Black Ops II,1.0
12701,2259650,Half-Life Source,1.0
12702,234749963,Arma 3,5.0
12703,234749963,Kerbal Space Program,5.0
12704,234749963,Stranded Deep,5.0
12705,276101850,Unturned,1.0
12706,192997918,Team Fortress 2,5.0
12707,51766884,Dota 2,1.0
12708,141571751,Dota 2,1.0
12709,192186232,Dota 2,1.0
12710,234299035,Dota 2,3.0
12711,279487658,Counter-Strike Global Offensive,5.0
12712,279487658,Team Fortress 2,1.0
12713,84432612,Far Cry 3,4.0
12714,84432612,Far Cry 3 Blood Dragon,3.0
12715,84432612,BioShock Infinite,1.0
12716,121080515,Dota 2,5.0
12717,121080515,Men of War Assault Squad 2,1.0
12718,54992167,Counter-Strike Source,5.0
12719,54992167,Call of Duty Modern Warfare 2 - Multiplayer,1.0
12720,54992167,Call of Duty Modern Warfare 2,1.0
12721,282755920,Dota 2,5.0
12722,282755920,Unturned,1.0
12723,282755920,Robocraft,1.0
12724,282755920,Team Fortress 2,1.0
12725,161919513,Euro Truck Simulator 2,2.0
12726,161919513,Train Simulator,2.0
12727,59115473,H1Z1,5.0
12728,59115473,Counter-Strike Global Offensive,4.0
12729,59115473,Fallout 4,4.0
12730,59115473,Rocket League,3.0
12731,59115473,Borderlands 2,2.0
12732,59115473,ARK Survival Evolved,1.0
12733,59115473,The Elder Scrolls V Skyrim,1.0
12734,59115473,Deadpool,1.0
12735,59115473,GRID,1.0
12736,59115473,Project CARS,1.0
12737,59115473,Dying Light,1.0
12738,59115473,DiRT,1.0
12739,59115473,Operation Flashpoint Dragon Rising,1.0
12740,59115473,Rise of Incarnates,1.0
12741,59115473,Lineage II,1.0
12742,308440565,Dota 2,1.0
12743,231456970,Dota 2,1.0
12744,203172944,Dirty Bomb,1.0
12745,133237267,Dota 2,1.0
12746,225434610,Counter-Strike Global Offensive,2.0
12747,225434610,Dead Island Epidemic,1.0
12748,225434610,Unturned,1.0
12749,225434610,Modular Combat,1.0
12750,225434610,The Forgotten Ones,1.0
12751,92091548,Dota 2,1.0
12752,60296891,Dota 2,5.0
12753,60296891,Left 4 Dead 2,5.0
12754,60296891,Terraria,5.0
12755,60296891,Skullgirls,5.0
12756,60296891,Team Fortress 2,5.0
12757,60296891,Borderlands 2,5.0
12758,60296891,Rusty Hearts,5.0
12759,60296891,PAYDAY The Heist,5.0
12760,60296891,Dungeons of Dredmor,4.0
12761,60296891,XCOM Enemy Unknown,4.0
12762,60296891,Dustforce,4.0
12763,60296891,Dishonored,3.0
12764,60296891,Resident Evil 6 / Biohazard 6,3.0
12765,60296891,Fairy Fencer F,3.0
12766,60296891,BioShock Infinite,2.0
12767,60296891,Awesomenauts,2.0
12768,60296891,PAYDAY 2,2.0
12769,60296891,Dead or Alive 5 Last Round,2.0
12770,60296891,Saints Row The Third,2.0
12771,60296891,Fairy Bloom Freesia,2.0
12772,60296891,Sniper Elite V2,2.0
12773,60296891,Torchlight II,2.0
12774,60296891,Batman Arkham City GOTY,2.0
12775,60296891,Transistor,2.0
12776,60296891,The Binding of Isaac,1.0
12777,60296891,Warframe,1.0
12778,60296891,Hitman Absolution,1.0
12779,60296891,Metro 2033,1.0
12780,60296891,Undertale,1.0
12781,60296891,Borderlands,1.0
12782,60296891,Ys Origin,1.0
12783,60296891,Counter-Strike Source,1.0
12784,60296891,Phantom Breaker Battle Grounds,1.0
12785,60296891,Recettear An Item Shop's Tale,1.0
12786,60296891,FEZ,1.0
12787,60296891,Cherry Tree High I! My! Girls!,1.0
12788,60296891,The Swapper,1.0
12789,60296891,Rise of Incarnates,1.0
12790,60296891,L.A. Noire,1.0
12791,60296891,Mirror's Edge,1.0
12792,60296891,Cherry Tree High Comedy Club,1.0
12793,60296891,Spec Ops The Line,1.0
12794,60296891,Guacamelee! Gold Edition,1.0
12795,60296891,Monaco,1.0
12796,60296891,Borderlands The Pre-Sequel,1.0
12797,60296891,Dysfunctional Systems Learning to Manage Chaos,1.0
12798,60296891,Portal,1.0
12799,60296891,BattleBlock Theater,1.0
12800,60296891,Sakura Spirit,1.0
12801,60296891,Starbound,1.0
12802,60296891,Archeblade,1.0
12803,60296891,Dungeonland,1.0
12804,60296891,Skullgirls Endless Beta,1.0
12805,60296891,BioShock,1.0
12806,60296891,Codename Gordon,1.0
12807,60296891,Mafia II,1.0
12808,60296891,Vanguard Princess,1.0
12809,60296891,Long Live The Queen,1.0
12810,60296891,Really Big Sky,1.0
12811,60296891,METAL SLUG 3,1.0
12812,60296891,Guardians of Middle-earth,1.0
12813,60296891,Free to Play,1.0
12814,60296891,Half Minute Hero Super Mega Neo Climax Ultimate Boy,1.0
12815,60296891,Starseed Pilgrim,1.0
12816,60296891,Beatbuddy Tale of the Guardians,1.0
12817,60296891,Antichamber,1.0
12818,60296891,Giana Sisters Twisted Dreams,1.0
12819,60296891,Red Orchestra 2 Heroes of Stalingrad - Single Player,1.0
12820,60296891,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,1.0
12821,60296891,Gotham City Impostors Free To Play,1.0
12822,60296891,The Expendabros,1.0
12823,261199100,Dota 2,5.0
12824,200913780,Terraria,5.0
12825,200913780,Euro Truck Simulator 2,5.0
12826,200913780,Farming Simulator 2013,5.0
12827,200913780,Spintires,5.0
12828,200913780,Train Simulator,2.0
12829,200913780,Construction-Simulator 2015,1.0
12830,200913780,Magicka,1.0
12831,200913780,Left 4 Dead 2,1.0
12832,200913780,Borderlands 2 RU,1.0
12833,200913780,FORCED,1.0
12834,200913780,Farming Simulator 15,1.0
12835,292652586,Her Story,1.0
12836,183235801,Dota 2,2.0
12837,183235801,Team Fortress 2,1.0
12838,183235801,Super Monday Night Combat,1.0
12839,129928069,Football Manager 2013,5.0
12840,269759752,Medieval II Total War,1.0
12841,239926593,Dota 2,1.0
12842,111313670,Team Fortress 2,3.0
12843,225829163,The Elder Scrolls V Skyrim,5.0
12844,104543500,The Elder Scrolls V Skyrim,5.0
12845,109669093,Killing Floor,5.0
12846,109669093,LIGHTNING RETURNS FINAL FANTASY XIII,5.0
12847,109669093,Killing Floor 2,5.0
12848,109669093,Unturned,3.0
12849,109669093,Left 4 Dead 2,3.0
12850,109669093,Garry's Mod,2.0
12851,109669093,Alien Swarm,1.0
12852,109669093,DayZ,1.0
12853,109669093,PAYDAY The Heist,1.0
12854,282945740,theHunter,1.0
12855,103690917,The Elder Scrolls V Skyrim,2.0
12856,103690917,Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,1.0
12857,103690917,Dear Esther,1.0
12858,204480360,Dota 2,1.0
12859,99704390,Dota 2,5.0
12860,99704390,Counter-Strike Global Offensive,5.0
12861,99704390,Team Fortress 2,5.0
12862,99704390,TERA,4.0
12863,99704390,PlanetSide 2,2.0
12864,99704390,APB Reloaded,1.0
12865,99704390,Toribash,1.0
12866,99704390,Unturned,1.0
12867,99704390,Warframe,1.0
12868,99704390,No More Room in Hell,1.0
12869,99704390,Archeblade,1.0
12870,99704390,Emily is Away,1.0
12871,99704390,Spooky's House of Jump Scares,1.0
12872,234684541,Dota 2,1.0
12873,256992469,Rocket League,1.0
12874,256992469,Mitos.is The Game,1.0
12875,256992469,WARMODE,1.0
12876,277741936,Dota 2,4.0
12877,181693930,Age of Empires II HD Edition,1.0
12878,181693930,Castle Crashers,1.0
12879,131296919,Team Fortress 2,1.0
12880,303077093,Dota 2,1.0
12881,13227113,Counter-Strike,2.0
12882,13227113,Counter-Strike Condition Zero,1.0
12883,239544929,Geometry Wars Retro Evolved,1.0
12884,170650631,MXGP - The Official Motocross Videogame,2.0
12885,233424343,Fallout 4,5.0
12886,233424343,TERA,5.0
12887,233424343,Fallout New Vegas,4.0
12888,233424343,Borderlands The Pre-Sequel,3.0
12889,233424343,Counter-Strike Global Offensive,2.0
12890,46172640,RACE 07,2.0
12891,6820462,Enemy Territory Quake Wars,1.0
12892,6820462,Half-Life Blue Shift,1.0
12893,6820462,Half-Life Opposing Force,1.0
12894,200035884,Dota 2,1.0
12895,130133036,Train Simulator,5.0
12896,237475162,Team Fortress 2,1.0
12897,237475162,Dirty Bomb,1.0
12898,130993597,Don't Starve,2.0
12899,173114158,Counter-Strike Global Offensive,5.0
12900,259587307,Counter-Strike Global Offensive,2.0
12901,142065874,Dota 2,1.0
12902,240697615,Counter-Strike Global Offensive,5.0
12903,240697615,Worms Revolution,1.0
12904,136791084,Terraria,5.0
12905,136791084,Monkey Island 2 Special Edition,2.0
12906,136791084,Realm of the Mad God,2.0
12907,136791084,Wallace & Gromit Ep 2 The Last Resort,2.0
12908,136791084,Universe Sandbox,2.0
12909,136791084,Wallace & Gromit Ep 3 Muzzled!,2.0
12910,136791084,The Secret of Monkey Island Special Edition,2.0
12911,136791084,Sam & Max 202 Moai Better Blues,1.0
12912,136791084,Sam & Max 106 Bright Side of the Moon,1.0
12913,136791084,Sam & Max 205 What's New Beelzebub?,1.0
12914,136791084,Wallace & Gromit Ep 4 The Bogey Man,1.0
12915,136791084,Sam & Max 201 Ice Station Santa,1.0
12916,136791084,Wallace & Gromit Ep 1 Fright of the Bumblebees,1.0
12917,136791084,Sam & Max 101 Culture Shock,1.0
12918,136791084,Sam & Max 104 Abe Lincoln Must Die!,1.0
12919,136791084,Sam & Max 102 Situation Comedy,1.0
12920,136791084,Sam & Max 105 Reality 2.0,1.0
12921,136791084,"Sam & Max 103 The Mole, the Mob and the Meatball",1.0
12922,136791084,Sam & Max 301 The Penal Zone,1.0
12923,136791084,Kung Fury,1.0
12924,242988245,Rugby League Team Manager 2015,2.0
12925,232037254,Marvel Heroes 2015,1.0
12926,189417273,Dota 2,4.0
12927,189417273,Survarium,1.0
12928,97303314,Dota 2,5.0
12929,97303314,Team Fortress 2,1.0
12930,97303314,Left 4 Dead 2,1.0
12931,213655302,Dota 2,5.0
12932,116038263,Dota 2,5.0
12933,284897982,Dota 2,1.0
12934,30452777,Counter-Strike,1.0
12935,203572706,F.E.A.R. Online,1.0
12936,9180659,Space Engineers,5.0
12937,9180659,PAYDAY 2,5.0
12938,9180659,Natural Selection 2,5.0
12939,9180659,Counter-Strike Source,5.0
12940,9180659,Call of Duty Black Ops II - Zombies,5.0
12941,9180659,Counter-Strike Global Offensive,5.0
12942,9180659,Supreme Commander 2,5.0
12943,9180659,Rust,5.0
12944,9180659,PlanetSide 2,5.0
12945,9180659,Call of Duty Black Ops II - Multiplayer,5.0
12946,9180659,"Warhammer 40,000 Dawn of War II - Chaos Rising",4.0
12947,9180659,Grey Goo,3.0
12948,9180659,Planetary Annihilation,3.0
12949,9180659,Evolve,2.0
12950,9180659,"Warhammer 40,000 Dawn of War II",2.0
12951,9180659,Robocraft,2.0
12952,9180659,Left 4 Dead 2,2.0
12953,9180659,"Warhammer 40,000 Dawn of War II  Retribution",1.0
12954,9180659,Borderlands The Pre-Sequel,1.0
12955,9180659,7 Days to Die,1.0
12956,9180659,Unturned,1.0
12957,9180659,Loadout,1.0
12958,9180659,FTL Faster Than Light,1.0
12959,9180659,Gratuitous Space Battles,1.0
12960,9180659,Call of Duty Ghosts - Multiplayer,1.0
12961,9180659,Homeworld Remastered Collection,1.0
12962,9180659,Company of Heroes 2,1.0
12963,9180659,R.U.S.E,1.0
12964,9180659,Empire Total War,1.0
12965,9180659,Call of Duty Black Ops II,1.0
12966,9180659,Call of Duty Ghosts,1.0
12967,9180659,Counter-Strike Nexon Zombies,1.0
12968,9180659,Team Fortress 2,1.0
12969,9180659,Half-Life 2,1.0
12970,9180659,DOOM 3 BFG Edition,1.0
12971,33214968,Left 4 Dead 2,5.0
12972,33214968,Left 4 Dead,5.0
12973,33214968,Killing Floor,5.0
12974,33214968,Plants vs. Zombies Game of the Year,5.0
12975,33214968,PAYDAY The Heist,5.0
12976,33214968,The Darkness II,4.0
12977,33214968,Star Wars - Battlefront II,2.0
12978,33214968,Alien Swarm,2.0
12979,33214968,Star Wars Republic Commando,2.0
12980,33214968,BioShock,1.0
12981,283840654,Dota 2,1.0
12982,196886916,Dota 2,1.0
12983,282529842,Team Fortress 2,1.0
12984,282529842,Unturned,1.0
12985,282529842,Marvel Heroes 2015,1.0
12986,282529842,Trove,1.0
12987,238411966,Dota 2,2.0
12988,230161291,Team Fortress 2,1.0
12989,2531540,Call of Duty 4 Modern Warfare,5.0
12990,2531540,Serious Sam HD The First Encounter,1.0
12991,2531540,Counter-Strike Source,1.0
12992,2531540,Ricochet,1.0
12993,2531540,Half-Life 2,1.0
12994,2531540,Mare Nostrum,1.0
12995,2531540,Serious Sam HD The Second Encounter,1.0
12996,185710844,Unturned,1.0
12997,302665101,Dota 2,1.0
12998,141160698,Wargame AirLand Battle,5.0
12999,141160698,Arma 3,5.0
13000,141160698,Wargame Red Dragon,5.0
13001,141160698,War Thunder,5.0
13002,141160698,Men of War Assault Squad 2,5.0
13003,141160698,Counter-Strike Global Offensive,5.0
13004,141160698,Arma 2 Operation Arrowhead,5.0
13005,141160698,Crusader Kings II,5.0
13006,141160698,Rising Storm/Red Orchestra 2 Multiplayer,5.0
13007,141160698,Europa Universalis IV,5.0
13008,141160698,Insurgency,4.0
13009,141160698,Arma 2 Operation Arrowhead Beta (Obsolete),2.0
13010,141160698,Spintires,2.0
13011,141160698,Game Dev Tycoon,1.0
13012,141160698,Company of Heroes (New Steam Version),1.0
13013,141160698,PlanetSide 2,1.0
13014,141160698,Verdun,1.0
13015,141160698,Red Orchestra 2 Heroes of Stalingrad - Single Player,1.0
13016,141160698,Arma 2,1.0
13017,141160698,Arma Cold War Assault,1.0
13018,141160698,Arma 2 Private Military Company,1.0
13019,141160698,Arma 2 British Armed Forces,1.0
13020,46542904,Half-Life Blue Shift,1.0
13021,46542904,Half-Life Opposing Force,1.0
13022,46542904,Half-Life,1.0
13023,46542904,Team Fortress Classic,1.0
13024,287848624,Call of Duty Black Ops III,1.0
13025,287848624,The Elder Scrolls V Skyrim,1.0
13026,287848624,Borderlands 2,1.0
13027,287848624,METAL GEAR SOLID V THE PHANTOM PAIN,1.0
13028,287848624,Grand Theft Auto V,1.0
13029,224988881,Day of Defeat Source,1.0
13030,224988881,Counter-Strike Source,1.0
13031,98951804,Team Fortress 2,1.0
13032,131539267,Infestation Survivor Stories,5.0
13033,131539267,Aftermath,3.0
13034,131539267,Magic Duels,2.0
13035,131539267,Heroes & Generals,1.0
13036,232662797,Counter-Strike Global Offensive,1.0
13037,232662797,Team Fortress Classic,1.0
13038,242267002,Counter-Strike Global Offensive,1.0
13039,239816635,Goat Simulator,4.0
13040,239816635,Besiege,1.0
13041,239816635,LEGO Worlds,1.0
13042,71574303,Team Fortress 2,2.0
13043,145508370,Dota 2,1.0
13044,187478430,Dota 2,1.0
13045,85526871,Worms Reloaded,2.0
13046,185412742,Total War ROME II - Emperor Edition,1.0
13047,185412742,Dogfight 1942,1.0
13048,185412742,Sid Meier's Civilization V,1.0
13049,169577811,Dota 2,1.0
13050,189813843,Counter-Strike Global Offensive,5.0
13051,189813843,Rust,5.0
13052,189813843,Arma 2 Operation Arrowhead,5.0
13053,189813843,Grand Theft Auto V,5.0
13054,189813843,H1Z1,5.0
13055,189813843,DayZ,5.0
13056,189813843,Miscreated,1.0
13057,189813843,ARK Survival Evolved,1.0
13058,189813843,Hurtworld,1.0
13059,189813843,APB Reloaded,1.0
13060,189813843,Dirty Bomb,1.0
13061,189813843,Arma 2 Operation Arrowhead Beta (Obsolete),1.0
13062,189813843,Arma 2,1.0
13063,127461395,Dota 2,5.0
13064,127461395,Counter-Strike Global Offensive,5.0
13065,77864647,Synergy,4.0
13066,77864647,MLB Front Office Manager,1.0
13067,1423371,Counter-Strike Global Offensive,5.0
13068,159677499,Insurgency,5.0
13069,159677499,Total War SHOGUN 2,5.0
13070,159677499,Left 4 Dead 2,4.0
13071,159677499,Men of War Assault Squad,3.0
13072,159677499,PAYDAY 2,2.0
13073,159677499,Kerbal Space Program,2.0
13074,159677499,Total War ROME II - Emperor Edition,2.0
13075,159677499,Theatre of War,2.0
13076,159677499,Company of Heroes (New Steam Version),1.0
13077,159677499,Men of War Assault Squad 2,1.0
13078,159677499,Company of Heroes 2,1.0
13079,159677499,Star Wars - Battlefront II,1.0
13080,159677499,Heroes & Generals,1.0
13081,159677499,Sniper Elite V2,1.0
13082,159677499,No More Room in Hell,1.0
13083,139015518,BattleBlock Theater,3.0
13084,139015518,Don't Starve,1.0
13085,84236369,Spore,5.0
13086,84236369,Sid Meier's Civilization V,5.0
13087,66308898,MLB Front Office Manager,1.0
13088,49312497,Counter-Strike Source,5.0
13089,49312497,Counter-Strike Global Offensive,5.0
13090,49312497,Counter-Strike,5.0
13091,49312497,Call of Duty Modern Warfare 2,4.0
13092,49312497,Prince of Persia The Forgotten Sands,3.0
13093,49312497,Counter-Strike Condition Zero,2.0
13094,49312497,Call of Duty Modern Warfare 2 - Multiplayer,2.0
13095,49312497,LIMBO,1.0
13096,49312497,Cities XL 2012,1.0
13097,49312497,Supreme Commander,1.0
13098,49312497,Supreme Commander Forged Alliance,1.0
13099,49312497,Zombie Panic Source,1.0
13100,49312497,Half-Life 2 Deathmatch,1.0
13101,49312497,Alien Swarm,1.0
13102,49312497,Counter-Strike Condition Zero Deleted Scenes,1.0
13103,49312497,Heroes & Generals,1.0
13104,49312497,Half-Life 2 Lost Coast,1.0
13105,49312497,HAWKEN,1.0
13106,49312497,PlanetSide 2,1.0
13107,49312497,Day of Defeat,1.0
13108,49312497,Insurgency Modern Infantry Combat,1.0
13109,263385816,Dota 2,5.0
13110,125108218,Call of Duty Black Ops,5.0
13111,285664668,Dota 2,5.0
13112,97006419,Team Fortress 2,1.0
13113,146567789,Team Fortress 2,5.0
13114,288787646,Dota 2,1.0
13115,192105970,Terraria,2.0
13116,192105970,Don't Starve Together Beta,1.0
13117,192105970,Unturned,1.0
13118,192105970,Portal 2,1.0
13119,192105970,SMITE,1.0
13120,192105970,Dragon Nest Europe,1.0
13121,192105970,BattleBlock Theater,1.0
13122,192105970,Alice Madness Returns,1.0
13123,192105970,Chivalry Medieval Warfare,1.0
13124,192105970,Tabletop Simulator,1.0
13125,192105970,SpeedRunners,1.0
13126,192105970,Starbound,1.0
13127,192105970,Castle Crashers,1.0
13128,192105970,Dota 2,1.0
13129,192105970,You Have to Win the Game,1.0
13130,192105970,Garry's Mod,1.0
13131,192105970,Counter-Strike Global Offensive,1.0
13132,192105970,Everlasting Summer,1.0
13133,192105970,Super Crate Box,1.0
13134,192105970,Toribash,1.0
13135,106986812,Assassin's Creed Revelations,3.0
13136,106986812,BioShock Infinite,2.0
13137,106986812,Dishonored,1.0
13138,106986812,Arma 3,1.0
13139,106986812,Brothers - A Tale of Two Sons,1.0
13140,106986812,Transistor,1.0
13141,106986812,Mark of the Ninja,1.0
13142,106986812,Divinity Original Sin,1.0
13143,106986812,Portal,1.0
13144,106986812,Castle Crashers,1.0
13145,106986812,Strike Vector,1.0
13146,106986812,FTL Faster Than Light,1.0
13147,106986812,Sid Meier's Civilization V,1.0
13148,106986812,World of Goo,1.0
13149,106986812,Team Fortress 2,1.0
13150,106986812,Banished,1.0
13151,106986812,Awesomenauts,1.0
13152,106986812,Grim Dawn,1.0
13153,71632904,Sid Meier's Civilization V,1.0
13154,78071174,Call of Duty Black Ops,1.0
13155,214933922,Dota 2,1.0
13156,182883046,Dota 2,5.0
13157,248076396,Kingdom Wars,2.0
13158,220217607,Dota 2,5.0
13159,260455932,Team Fortress 2,1.0
13160,240835613,Dota 2,2.0
13161,114751336,Team Fortress 2,1.0
13162,213610494,Counter-Strike Global Offensive,5.0
13163,213610494,Rust,5.0
13164,213610494,Robocraft,2.0
13165,213610494,ArcheAge,2.0
13166,213610494,Time Clickers,1.0
13167,213610494,Trove,1.0
13168,213610494,Dirty Bomb,1.0
13169,213610494,Gear Up,1.0
13170,213610494,Defiance,1.0
13171,213610494,Echo of Soul,1.0
13172,213610494,Fishing Planet,1.0
13173,213610494,Brick-Force,1.0
13174,213610494,Dead Island Epidemic,1.0
13175,213610494,Team Fortress 2,1.0
13176,213610494,Warface,1.0
13177,213610494,Fallen Earth,1.0
13178,213610494,Sakura Clicker,1.0
13179,213610494,Guns and Robots,1.0
13180,196274659,Dota 2,1.0
13181,87909217,DC Universe Online,1.0
13182,83355221,Empire Total War,5.0
13183,82112070,Call of Duty Modern Warfare 2 - Multiplayer,5.0
13184,82112070,Borderlands 2,2.0
13185,82112070,Dota 2,2.0
13186,82112070,Counter-Strike Global Offensive,1.0
13187,82112070,Call of Duty Modern Warfare 2,1.0
13188,82112070,Counter-Strike Source,1.0
13189,82112070,Unturned,1.0
13190,148833344,Dota 2,5.0
13191,231060378,Dota 2,5.0
13192,231060378,Counter-Strike Global Offensive,5.0
13193,231060378,Unturned,2.0
13194,231060378,Nosgoth,1.0
13195,231060378,BLOCKADE 3D,1.0
13196,231060378,Trove,1.0
13197,201506696,Dota 2,1.0
13198,198782797,Dota 2,1.0
13199,86997363,RaceRoom Racing Experience ,1.0
13200,86997363,Battle for Graxia,1.0
13201,52093628,Counter-Strike,2.0
13202,52093628,Anna - Extended Edition,1.0
13203,102154135,Men of War Assault Squad 2,5.0
13204,102154135,Total War SHOGUN 2,3.0
13205,71132696,"Warhammer 40,000 Space Marine",2.0
13206,256212075,Dota 2,1.0
13207,217099682,Uncharted Waters Online Gran Atlas,2.0
13208,217099682,Unturned,1.0
13209,217099682,Robocraft,1.0
13210,217099682,Passing Pineview Forest,1.0
13211,217099682,Kingdom Wars,1.0
13212,217099682,APB Reloaded,1.0
13213,217099682,sZone-Online,1.0
13214,217099682,PAYDAY The Web Series - Episode 1,1.0
13215,226928441,Hatoful Boyfriend,1.0
13216,226928441,Guilty Gear X2 #Reload,1.0
13217,226928441,Ori and the Blind Forest,1.0
13218,226928441,Sakura Clicker,1.0
13219,207468782,Dota 2,1.0
13220,201696785,Amnesia The Dark Descent,1.0
13221,71390526,Crusader Kings II,5.0
13222,71390526,Sid Meier's Civilization IV Beyond the Sword,5.0
13223,71390526,Fallout New Vegas,5.0
13224,71390526,The Elder Scrolls V Skyrim,5.0
13225,71390526,Left 4 Dead 2,5.0
13226,71390526,Fallout 4,5.0
13227,71390526,Far Cry 4,5.0
13228,71390526,Saints Row The Third,5.0
13229,71390526,Sid Meier's Civilization V,5.0
13230,71390526,Fallout,5.0
13231,71390526,Game of Thrones - A Telltale Games Series,5.0
13232,71390526,Vampire The Masquerade - Bloodlines,5.0
13233,71390526,The Wolf Among Us,4.0
13234,71390526,Far Cry 3,4.0
13235,71390526,Surgeon Simulator,4.0
13236,71390526,The Elder Scrolls III Morrowind,3.0
13237,71390526,The Elder Scrolls IV Oblivion ,3.0
13238,71390526,The Forest,3.0
13239,71390526,LISA,2.0
13240,71390526,Magicka,2.0
13241,71390526,Team Fortress 2,2.0
13242,71390526,Half-Life,2.0
13243,71390526,Lakeview Cabin Collection,2.0
13244,71390526,Spec Ops The Line,2.0
13245,71390526,ORION Prelude,2.0
13246,71390526,Outlast,2.0
13247,71390526,POSTAL 2,1.0
13248,71390526,PAYDAY The Heist,1.0
13249,71390526,Mount & Blade Warband,1.0
13250,71390526,Project Zomboid,1.0
13251,71390526,BioShock,1.0
13252,71390526,Portal 2,1.0
13253,71390526,White Noise Online,1.0
13254,71390526,PlanetSide 2,1.0
13255,71390526,Guns of Icarus Online,1.0
13256,71390526,The Ship,1.0
13257,71390526,Sid Meier's Civilization IV,1.0
13258,71390526,Age of Chivalry,1.0
13259,71390526,Fallout 2,1.0
13260,71390526,Dungeon Defenders,1.0
13261,71390526,IL-2 Sturmovik 1946,1.0
13262,71390526,The Long Dark,1.0
13263,71390526,Super Hexagon,1.0
13264,71390526,Portal,1.0
13265,71390526,"Papers, Please",1.0
13266,71390526,Don't Starve Together Beta,1.0
13267,71390526,Tropico 3 - Steam Special Edition,1.0
13268,71390526,Darkest Hour A Hearts of Iron Game,1.0
13269,71390526,Subnautica,1.0
13270,71390526,Garry's Mod,1.0
13271,71390526,Sid Meier's Civilization III Complete,1.0
13272,71390526,Unturned,1.0
13273,71390526,Heroes & Generals,1.0
13274,71390526,Dino D-Day,1.0
13275,71390526,Sid Meier's Pirates!,1.0
13276,71390526,Half-Life Opposing Force,1.0
13277,71390526,Sid Meier's Civilization IV Colonization,1.0
13278,71390526,Half-Life Blue Shift,1.0
13279,71390526,The Way of Life Free Edition,1.0
13280,71390526,Fingerbones,1.0
13281,71390526,The Ship Single Player,1.0
13282,71390526,Left 4 Dead,1.0
13283,71390526,Fallout 3 - Game of the Year Edition,1.0
13284,199745733,Dota 2,1.0
13285,242632396,Unturned,1.0
13286,210525366,Dota 2,1.0
13287,231443162,Unturned,1.0
13288,186969279,Team Fortress 2,1.0
13289,52217458,Empire Total War,5.0
13290,52217458,Total War SHOGUN 2,5.0
13291,52217458,"Warhammer 40,000 Dawn of War II",5.0
13292,52217458,"Warhammer 40,000 Dawn of War II - Chaos Rising",1.0
13293,52217458,Order of War,1.0
13294,95461199,Counter-Strike,5.0
13295,95461199,Counter-Strike Condition Zero,1.0
13296,135179790,Call of Duty Modern Warfare 2 - Multiplayer,2.0
13297,135179790,Call of Duty Modern Warfare 2,1.0
13298,48792936,Empire Total War,5.0
13299,94161846,Counter-Strike Global Offensive,5.0
13300,94161846,Call of Duty Modern Warfare 3 - Multiplayer,5.0
13301,94161846,Call of Duty Modern Warfare 3,5.0
13302,94161846,7 Days to Die,5.0
13303,94161846,Tropico 4,3.0
13304,94161846,"Warhammer 40,000 Dawn of War II",3.0
13305,94161846,Grand Theft Auto San Andreas,1.0
13306,94161846,Call of Juarez The Cartel,1.0
13307,94161846,Grand Theft Auto IV,1.0
13308,94161846,ORION Prelude,1.0
13309,94161846,Team Fortress 2,1.0
13310,295138491,Dota 2,1.0
13311,58907890,Terraria,5.0
13312,58907890,The Elder Scrolls V Skyrim,5.0
13313,58907890,Grand Theft Auto V,5.0
13314,58907890,"Warhammer 40,000 Dawn of War II",4.0
13315,58907890,Garry's Mod,3.0
13316,58907890,Age of Empires II HD Edition,3.0
13317,58907890,Shadowgrounds,1.0
13318,58907890,Shadowgrounds Survivor,1.0
13319,58907890,Mount & Blade,1.0
13320,58907890,Kerbal Space Program,1.0
13321,58907890,Star Wolves,1.0
